Quality,Angle,Distance,Time
32,74.984375,1377.5,98.731981
32,77.203125,1407,98.732051
28,79.46875,1438.75,98.732117
32,81.75,1478.25,98.732183
26,84.03125,1517.25,98.732249
23,86.234375,1564.25,98.732316
28,88.546875,1614.75,98.732382
26,90.734375,1677.5,98.732449
26,93.046875,1678.5,98.732515
29,95.390625,1611.25,98.732582
24,97.671875,1558.75,98.732648
25,99.9375,1513,98.732713
25,102.28125,1470.25,98.732777
27,104.625,1426.5,98.732843
32,106.921875,1392,98.732907
28,109.046875,1361.5,98.732973
29,170.5,1413,98.733038
25,172.8125,1451.25,98.733102
30,175.046875,1491,98.733168
25,177.3125,1536.5,98.733233
27,179.515625,1583.25,98.733299
21,181.734375,1642.5,98.733364
25,183.953125,1710,98.73343
21,186.25,1779,98.733494
23,188.5,1859,98.733558
22,190.71875,1950.5,98.733624
21,192.953125,2060.75,98.733689
18,195.203125,2179,98.733754
18,197.4375,2325.25,98.73382
16,199.640625,2481,98.733887
15,201.9375,2669.25,98.733953
24,204.25,2647.5,98.734019
26,206.546875,2608.25,98.734083
25,208.875,2572.75,98.734148
23,211.125,2533.75,98.734213
26,213.421875,2509,98.734277
26,215.71875,2478,98.734343
26,217.984375,2457.25,98.734408
28,220.296875,2444.5,98.734473
30,222.578125,2436,98.734538
30,224.875,2424.25,98.734625
31,227.109375,2420.25,98.734692
31,229.359375,2419.25,98.734759
30,231.65625,2424.25,98.734825
30,233.921875,2432,98.735511
28,236.203125,2440.75,98.7356
27,238.46875,2453.25,98.735667
28,240.75,2472.25,98.735735
26,243.015625,2492.25,98.7358
24,245.28125,2526.25,98.735866
26,247.546875,2559,98.735933
26,249.8125,2600.25,98.735999
23,252.09375,2638.5,98.736065
22,254.359375,2682.5,98.736131
15,256.65625,2604,98.736197
16,258.984375,2424.5,98.736264
17,261.265625,2270,98.73633
17,263.59375,2130,98.736394
20,265.9375,2018.75,98.73646
20,268.203125,1919,98.736525
22,270.53125,1828,98.73659
22,272.84375,1755.5,98.746585
25,275.1875,1690.75,98.747402
27,277.484375,1625.5,98.747501
25,279.796875,1572.75,98.74757
26,282.140625,1527.25,98.747637
30,284.46875,1483,98.747706
27,286.765625,1444.75,98.747771
31,289.0625,1408.5,98.747839
30,291.3125,1380,98.747905
28,293.609375,1355,98.747971
29,295.96875,1328.5,98.748037
29,298.25,1308.5,98.748103
31,300.40625,1288.25,98.748169
27,302.71875,1272.5,98.748235
32,304.96875,1259.75,98.748301
32,307.21875,1247.75,98.748367
31,309.46875,1238.5,98.748433
31,311.8125,1230.5,98.748501
32,314,1226,98.748567
34,316.296875,1223.25,98.748632
34,318.625,1222.25,98.748699
35,320.859375,1222.75,98.748764
31,34,1263.25,98.748831
32,36.359375,1251.75,98.748896
31,38.65625,1242,98.748962
31,40.90625,1234,98.749027
32,43.203125,1225.75,98.749094
32,45.5,1221.75,98.749238
34,47.78125,1218.25,98.749307
34,50.09375,1217.25,98.749375
35,52.390625,1220,98.749441
34,54.65625,1221.25,98.749507
32,56.953125,1226.5,98.749573
32,59.234375,1233.5,98.74964
33,61.421875,1243,98.749705
33,63.703125,1252.75,98.749771
32,65.890625,1265,98.74984
31,68.234375,1282.5,98.749905
30,70.515625,1300.25,98.749972
31,72.703125,1323.5,98.750038
29,74.9375,1342.5,98.750103
28,77.203125,1370.5,98.750167
32,79.515625,1401.5,98.750232
28,81.765625,1433.5,98.750298
25,84,1475.25,98.750363
26,86.3125,1513.5,98.750427
24,88.515625,1557.5,98.750492
29,90.8125,1611,98.75056
25,93.015625,1666,98.753957
25,95.296875,1682.5,98.754022
29,97.625,1618,98.754088
35,141.359375,1195.75,98.754152
31,143.703125,1198,98.75422
31,145.90625,1202.25,98.754285
35,148.15625,1207,98.754395
34,150.4375,1212.25,98.754461
34,152.734375,1222.5,98.754528
31,154.984375,1232.75,98.754594
32,157.375,1246.75,98.75466
32,159.71875,1261,98.754734
30,161.921875,1281.75,98.7548
30,164.21875,1305,98.754867
31,166.453125,1324.75,98.754934
26,168.765625,1353.25,98.755
32,171.03125,1380.5,98.755065
29,173.25,1412.5,98.755131
26,175.53125,1455,98.755197
30,177.8125,1491.5,98.755263
25,179.953125,1537.25,98.755328
27,182.21875,1584,98.755394
21,184.5,1645.5,98.756745
24,186.6875,1712,98.756909
21,188.96875,1781,98.756982
22,191.21875,1861,98.757053
22,193.453125,1952.75,98.75712
20,195.71875,2062.25,98.757187
18,197.9375,2184.25,98.757254
18,200.203125,2327.5,98.757319
16,202.421875,2485.75,98.757385
16,204.734375,2675.25,98.757451
24,207.03125,2649.25,98.757518
26,209.28125,2608.25,98.757584
25,211.59375,2568.25,98.757649
22,213.90625,2531.25,98.757715
25,216.171875,2508.75,98.75778
26,218.453125,2479.25,98.757846
27,220.765625,2458,98.757911
28,223.046875,2444.75,98.757977
30,225.34375,2436.25,98.758043
30,227.546875,2431.5,98.758111
25,246.296875,2491,98.758177
25,248.5625,2523.5,98.758243
24,250.84375,2557,98.758309
26,253.109375,2594.75,98.758374
26,255.359375,2636,98.758441
23,257.640625,2678,98.758506
14,259.9375,2634.25,98.758571
18,262.265625,2452.25,98.758692
16,264.546875,2299,98.758763
16,266.90625,2156.75,98.758829
20,269.1875,2039.5,98.758894
20,271.484375,1931.25,98.75896
22,273.859375,1843,98.759024
21,276.203125,1768.5,98.759089
26,278.453125,1705,98.759155
21,280.796875,1640.5,98.75922
25,283.140625,1584.5,98.759286
26,285.421875,1531.5,98.759359
30,287.765625,1491.5,98.759424
26,290.03125,1454.5,98.75949
29,292.359375,1414,98.759555
27,354.375,1429.5,98.75962
25,356.578125,1465,98.759684
25,358.859375,1503.5,98.759749
25,1.109375,1544,98.759815
27,3.390625,1597,98.759878
20,5.625,1648,98.759942
24,7.890625,1712,98.760005
25,10.15625,1677.25,98.760069
29,12.484375,1613.25,98.760134
24,14.8125,1558.75,98.7602
25,17.109375,1514.75,98.760265
24,19.421875,1475,98.760329
28,21.71875,1432.5,98.760394
33,24.03125,1400,98.760459
28,26.296875,1368,98.760523
28,28.671875,1340,98.760588
31,30.96875,1318.25,98.760656
31,33.1875,1298.25,98.760721
27,35.578125,1280.5,98.760787
31,37.84375,1263,98.760852
32,40.15625,1250.5,98.760917
31,42.484375,1240.75,98.760982
31,44.78125,1230.5,98.761049
32,47.03125,1224.75,98.761114
33,49.34375,1220.5,98.761327
34,51.625,1217.75,98.761395
35,53.921875,1215,98.76146
35,56.21875,1217.25,98.761526
34,58.484375,1221,98.761592
34,60.671875,1223.5,98.761657
32,62.953125,1231.25,98.761722
32,65.15625,1242.25,98.761788
33,67.515625,1251.75,98.779706
31,69.6875,1264.25,98.779925
31,72,1281.75,98.780075
31,74.28125,1299.25,98.780221
31,76.53125,1319,98.780361
30,78.796875,1341.25,98.780498
28,81.0625,1368.75,98.780657
32,83.328125,1398.5,98.780799
28,85.640625,1431.25,98.780943
24,87.8125,1470.75,98.781088
26,90.125,1510,98.781225
25,92.359375,1553.25,98.781365
27,94.625,1609.75,98.781508
25,96.828125,1660.25,98.781646
26,99.140625,1677.25,98.78179
28,101.46875,1615.5,98.781933
23,103.71875,1563.25,98.782085
27,101.65625,1625.5,98.782223
26,103.96875,1573,98.782364
26,106.3125,1526,98.782504
29,108.578125,1477.75,98.782639
28,110.828125,1436.75,98.782776
31,113.15625,1401,98.782916
28,115.421875,1367.75,98.783053
29,117.734375,1339,98.783193
31,119.984375,1313.5,98.783336
31,122.28125,1289.5,98.783474
30,124.625,1270.5,98.783614
32,126.921875,1254.25,98.783747
31,129.15625,1238.75,98.783888
31,131.53125,1226,98.784025
34,133.796875,1216.25,98.784172
35,136.078125,1208.25,98.784311
31,138.34375,1202.5,98.784456
31,140.609375,1201.25,98.784601
35,142.9375,1195,98.784738
34,145.1875,1194.25,98.784887
33,147.484375,1196.25,98.785251
31,149.6875,1199.25,98.785384
31,152.015625,1205,98.785501
35,154.25,1212.25,98.785904
33,156.71875,1221.25,98.786038
32,158.984375,1231,98.786129
33,161.1875,1246.5,98.786308
32,163.5,1261.5,98.786383
32,165.78125,1281.75,98.786454
30,168.046875,1303,98.787794
30,170.34375,1324.75,98.787892
27,172.578125,1353.5,98.787958
32,174.796875,1381,98.788025
29,177.140625,1414,98.788093
26,179.265625,1452.25,98.788158
29,181.5625,1492.25,98.788227
25,183.765625,1538.25,98.788293
27,186.078125,1596.25,98.788359
23,188.328125,1648.5,98.788425
24,190.546875,1713.5,98.788496
22,192.8125,1784,98.788563
22,195.015625,1864,98.789338
21,197.28125,1962,98.789456
19,199.484375,2065.75,98.789528
18,201.734375,2192,98.789654
17,204.03125,2339.5,98.789721
15,206.3125,2503.25,98.78979
18,208.53125,2686.25,98.789873
24,210.8125,2648.5,98.789979
26,213.125,2607.25,98.790085
24,215.40625,2569.25,98.790191
23,217.734375,2531.5,98.790288
27,220.015625,2505,98.790387
26,222.296875,2478,98.790486
27,224.609375,2459,98.790577
28,226.8125,2444.75,98.790673
30,229.109375,2436.75,98.79074
31,231.375,2432.5,98.790811
31,233.625,2423.25,98.790877
31,235.921875,2423.75,98.790949
31,238.203125,2432.25,98.791019
31,240.484375,2436.25,98.791091
27,242.765625,2445.5,98.791164
28,245.015625,2458,98.791233
27,247.3125,2478,98.791313
26,249.578125,2508,98.79139
23,251.84375,2533,98.791473
25,254.125,2568.75,98.791605
26,256.375,2606.5,98.791688
25,258.640625,2644.75,98.79176
25,260.921875,2691.5,98.791829
16,263.21875,2586.5,98.791904
16,265.515625,2408.75,98.791976
17,267.875,2250.75,98.792053
32,325.359375,1224,98.804275
32,327.640625,1225.5,98.804612
32,329.90625,1229.25,98.804719
32,332.1875,1235.75,98.804795
31,334.546875,1239,98.804877
32,336.8125,1249.5,98.804954
32,339,1259.25,98.805043
27,341.265625,1272,98.805132
30,343.578125,1287,98.805327
30,345.875,1306,98.805417
30,348.15625,1324.5,98.805493
27,350.375,1345.75,99.26438
27,352.640625,1374.25,99.264637
31,72.796875,1262.75,99.2648
31,75,1280.75,99.264868
31,77.28125,1298.25,99.264937
31,79.5,1319.5,99.265003
30,81.765625,1340.25,99.265072
29,84.0625,1368.25,99.265138
32,86.359375,1397.5,99.265206
28,88.625,1431,99.265271
25,90.8125,1469.75,99.265337
26,93.109375,1506,99.265403
24,95.375,1552,99.265472
29,97.59375,1609,99.265538
26,99.875,1659.5,99.265606
26,102.109375,1680.75,99.265674
28,104.46875,1615,99.26574
29,180.015625,1414.25,99.265807
26,182.234375,1456.25,99.265875
29,184.515625,1493.25,99.265944
25,186.78125,1539,99.26601
28,189,1593.25,99.266077
21,191.28125,1655,99.266143
23,193.53125,1719,99.26621
22,195.8125,1787.25,99.266275
22,198.015625,1872,99.266346
21,200.234375,1966.25,99.266413
19,202.484375,2071.75,99.26648
26,285.53125,1690.5,99.266547
26,287.8125,1626.25,99.266613
22,290.15625,1568.25,99.266681
25,292.46875,1526.5,99.266748
31,294.796875,1483.5,99.266815
26,297.078125,1444.5,99.266881
30,299.296875,1408.5,99.266948
32,301.53125,1380.25,99.267013
27,303.84375,1354,99.267085
30,306.09375,1331.5,99.267151
30,308.453125,1308.5,99.267221
31,310.71875,1289.5,99.267286
27,312.984375,1273.75,99.267354
31,315.25,1261.25,99.267422
33,317.53125,1250.75,99.267487
31,319.796875,1241.75,99.267552
32,322.15625,1235.5,99.267618
32,324.515625,1229.5,99.267684
32,326.859375,1226,99.26775
32,329.078125,1226.25,99.267816
32,331.421875,1226,99.267884
32,333.671875,1229.75,99.267951
31,335.953125,1234.5,99.268018
33,338.21875,1242.75,99.268085
33,340.484375,1251.75,99.268151
32,342.78125,1261.75,99.268219
27,345.09375,1276.75,99.268286
30,347.375,1293,99.268355
29,349.640625,1310.5,99.268424
30,351.90625,1333,100.320365
28,354.171875,1356.5,100.320549
32,356.484375,1381.25,100.320626
29,358.765625,1409.75,100.320724
26,1,1445.25,100.320791
31,3.21875,1484.5,100.32086
25,5.5,1524,100.320923
23,7.796875,1568,100.320989
27,10.015625,1625.75,100.321053
25,12.25,1684.25,100.321121
27,14.546875,1703.5,100.321186
22,16.859375,1637.75,100.321252
27,19.1875,1575.5,100.32132
26,21.46875,1529.75,100.321408
30,23.84375,1484.75,100.321473
26,26.125,1444.75,100.321539
32,28.453125,1411.75,100.321605
32,30.765625,1379.25,100.321671
26,33.078125,1353,100.321738
31,35.375,1324.5,100.321803
31,37.671875,1303.25,100.321868
31,39.984375,1285.5,100.321936
30,42.328125,1267,100.322002
33,44.5625,1254.5,100.322069
30,46.859375,1241.75,100.322139
32,49.203125,1232.75,100.322208
32,51.515625,1225.25,100.322277
35,53.75,1219.25,100.322342
34,56.046875,1213.5,100.322408
35,58.40625,1212.75,100.322473
35,60.609375,1213.25,100.32254
34,62.828125,1215.25,100.322605
34,65.109375,1220.25,100.322673
32,67.421875,1225.25,100.322739
31,69.6875,1233.75,100.322805
33,71.953125,1243.5,100.322872
33,74.234375,1255.25,100.322938
27,76.53125,1271.5,100.32861
32,78.765625,1287.75,100.328674
29,81,1308.25,100.328746
31,83.296875,1328.5,100.328811
29,85.609375,1354.5,100.328877
32,87.890625,1380.5,100.328943
36,150.25,1191,100.32901
34,152.546875,1194,100.329075
31,154.875,1200.25,100.329143
31,157.203125,1202.5,100.329208
34,159.484375,1208.25,100.329274
35,161.78125,1216.75,100.329341
31,164.03125,1226,100.329407
31,166.3125,1239.25,100.329472
32,168.640625,1256,100.329537
27,170.859375,1272.5,100.329603
31,173.171875,1293.25,100.329669
31,175.453125,1317.75,100.329736
29,177.671875,1340.25,100.329801
27,179.84375,1369.25,100.329867
32,182.140625,1405.5,100.329932
27,184.40625,1441.75,100.329998
32,186.640625,1478.25,100.330066
26,188.875,1525.25,100.330133
23,191.171875,1568.5,100.330198
27,193.375,1625.25,100.332919
26,195.6875,1693.25,100.332999
22,197.90625,1759,100.333065
22,200.125,1838.25,100.333132
18,202.359375,1924.5,100.333198
19,204.703125,2031.75,100.333264
17,206.921875,2149.25,100.33333
15,209.171875,2282.25,100.333396
17,211.40625,2444.25,100.333462
14,213.671875,2627.75,100.33353
24,215.953125,2667,100.333598
25,218.234375,2625.25,100.333664
23,220.5625,2586.5,100.33373
24,222.84375,2548.5,100.333795
25,225.140625,2516.25,100.333862
25,257.15625,2522.25,100.333927
25,259.40625,2555,100.333994
27,261.703125,2594.75,100.334059
25,263.96875,2631,100.334127
24,266.203125,2672.75,100.334196
14,268.515625,2683,100.334264
15,270.8125,2490.75,100.334329
17,273.125,2329.25,100.334396
19,275.5,2186,100.334462
20,277.8125,2063.75,100.334526
21,280.109375,1960.75,100.334592
21,282.421875,1862.25,100.334658
22,284.765625,1784.5,100.334726
26,4.984375,1460.5,100.334792
25,7.1875,1502.5,100.337119
25,9.5,1544.5,100.337288
27,11.734375,1589,100.337366
21,13.984375,1643,100.337432
24,16.1875,1710.25,100.337513
25,18.484375,1674.75,100.337579
27,20.796875,1613,100.337645
24,23.140625,1558.25,100.337951
25,25.4375,1513.25,100.338041
25,27.734375,1470,100.338118
28,30.046875,1430.75,100.338184
33,32.390625,1398.5,100.338249
28,34.671875,1367.5,100.338315
29,37.015625,1338.75,100.33838
30,39.34375,1314.5,100.338446
31,41.578125,1296.25,100.338517
26,43.9375,1276,100.338585
31,46.25,1258.25,100.338653
23,112.34375,1566.5,100.338718
25,114.625,1517.25,100.338783
31,116.953125,1475.75,100.338849
28,119.296875,1432.75,100.338916
32,121.59375,1396.5,100.338982
28,123.90625,1366.5,100.339048
30,126.171875,1335.25,100.339113
29,128.484375,1309.5,100.340224
30,130.71875,1288.25,100.340307
30,133.109375,1267.25,100.340372
32,135.328125,1251.5,100.340439
31,137.625,1237.25,100.340505
32,139.953125,1222.5,100.340572
34,142.203125,1213.75,100.340637
35,144.5625,1207,100.340703
31,146.765625,1201.75,100.340768
31,149.046875,1198,100.340836
35,151.359375,1195.5,100.340901
35,153.609375,1194.25,100.340969
35,156.078125,1192.5,100.341034
31,158.34375,1201,100.341101
30,160.625,1203,100.341166
35,162.9375,1211,100.341231
34,165.203125,1220,100.341296
32,167.46875,1230,100.341362
32,169.765625,1245.5,100.341429
32,172,1260.5,100.341494
26,174.3125,1277.5,100.342499
30,176.484375,1300.25,100.342602
30,178.84375,1323.5,100.342681
27,181,1352.75,100.342764
32,183.296875,1380.5,100.343156
29,185.46875,1413.75,100.343241
26,187.765625,1452.25,100.343307
30,190.015625,1492.25,100.343375
25,192.265625,1537.5,100.343441
26,194.515625,1583.75,100.343507
24,219.609375,2655.25,100.343573
26,221.875,2620.75,100.343639
24,224.171875,2580.75,100.343705
23,226.5,2544.5,100.34377
27,228.6875,2512.5,100.343835
27,230.96875,2485,100.343902
27,233.28125,2466.5,100.343971
28,235.53125,2451,100.344036
29,237.84375,2440.75,100.344103
30,240.09375,2433.75,100.344171
29,242.390625,2432.25,100.344237
32,244.6875,2432.75,100.344303
29,246.96875,2435,100.344368
30,249.234375,2439.75,100.344434
29,251.484375,2449,100.3445
27,253.78125,2458.75,100.345882
29,256.046875,2479.75,100.351883
26,258.296875,2510.5,100.352133
24,260.578125,2539.5,100.352291
25,262.859375,2570,100.352435
27,265.125,2608.75,100.352531
25,267.375,2646.5,100.352632
23,269.65625,2695,100.353926
15,271.96875,2600.75,100.354089
16,274.28125,2419.75,100.354248
17,276.609375,2266.5,100.354392
17,278.953125,2127.5,100.35465
20,281.296875,2016.75,100.354762
19,283.59375,1916.75,100.354834
22,285.890625,1833.25,100.355105
21,288.21875,1757,100.355243
25,290.53125,1691.75,100.355373
28,292.859375,1625.25,100.355529
25,295.140625,1573.25,100.355673
25,297.453125,1527.75,100.356122
31,299.640625,1487.5,100.356274
26,301.9375,1445.5,100.356422
30,304.1875,1412.25,100.356568
31,306.46875,1380.5,100.356711
29,308.765625,1356,100.356855
31,311.09375,1332.5,100.356975
29,313.375,1309.75,100.357149
31,315.640625,1292.25,100.357292
27,317.96875,1276.25,100.357436
32,320.203125,1261.75,100.357582
32,322.5,1251.25,100.357728
32,324.90625,1243.25,100.357868
32,327.21875,1236.5,100.358012
32,329.4375,1230.25,100.358155
32,331.75,1228.25,100.358304
32,334.046875,1228.5,100.35845
32,336.28125,1228.75,100.358607
32,338.640625,1232.5,100.358756
30,340.84375,1237.75,100.358893
33,343.125,1243.5,100.35897
33,345.421875,1252.25,100.359042
32,347.78125,1262.75,100.359109
27,349.96875,1278,100.660349
31,352.28125,1296,100.660572
29,354.53125,1310.75,100.660652
30,356.8125,1333.5,100.660723
28,359.109375,1357,100.660792
32,1.3125,1382.75,100.660861
29,3.59375,1413,100.660931
25,5.828125,1450.25,100.660995
31,8.140625,1485,100.661061
25,10.359375,1528.25,100.661125
26,12.609375,1574,100.661194
26,14.875,1626.75,100.66126
26,17.109375,1690.25,100.661325
27,200.265625,1703,100.661392
21,202.484375,1764.75,100.661459
23,204.8125,1844.25,100.661526
20,207.03125,1938.25,100.661593
19,209.328125,2042,100.66166
17,211.546875,2160.75,100.661727
17,213.8125,2301,100.661794
17,216.0625,2459.75,100.661861
16,218.328125,2643,100.661931
24,220.609375,2663.25,100.661998
26,222.875,2625.25,100.662066
24,225.1875,2583.75,100.662133
24,227.40625,2549.75,100.6622
26,229.703125,2516,100.662265
26,232,2486.25,100.662332
26,234.28125,2466.75,100.662397
28,236.546875,2451.75,100.662462
28,238.859375,2443.5,100.662528
30,241.09375,2435.5,100.662595
31,243.375,2433.5,100.662661
31,308.171875,1385.25,100.662727
27,310.4375,1360.5,100.662795
30,312.765625,1336.25,100.66286
31,314.984375,1313,100.662927
31,317.3125,1293.25,100.662992
27,319.59375,1277.5,100.663061
32,321.90625,1263.25,100.663127
33,324.28125,1252.5,100.663196
32,326.609375,1245,100.663262
31,328.875,1237.75,100.663329
32,331.125,1232.75,100.663395
32,333.484375,1228.75,100.663461
32,335.75,1228.25,100.663527
32,338.015625,1229.5,100.663593
31,340.328125,1229.75,100.66366
32,342.546875,1236.5,100.663727
33,344.828125,1242.75,100.663793
33,347.15625,1251.75,100.663992
32,349.4375,1261.25,100.664067
27,351.75,1276.5,101.199228
31,353.984375,1290,101.199913
29,356.296875,1309.25,101.200009
31,358.5625,1329.5,101.200081
29,0.8125,1355.25,101.200151
31,3.0625,1380.5,101.200257
29,5.390625,1408.25,101.200321
26,7.640625,1444.5,101.200387
30,9.875,1479.5,101.200452
30,54.09375,1238.25,101.200516
32,56.359375,1229,101.200582
33,58.75,1220.75,101.200648
34,60.890625,1214.75,101.200715
35,63.15625,1211.75,101.200796
35,65.5,1208.25,101.200869
35,67.703125,1209,101.200935
35,70.0625,1211.5,101.201003
34,72.34375,1213.25,101.201068
34,74.5625,1220.25,101.201137
32,76.84375,1226.5,101.201204
31,79.125,1237.5,101.201269
33,81.34375,1249.75,101.201335
33,83.6875,1261.5,101.201401
27,85.96875,1277.25,101.201467
32,88.1875,1297.75,101.201533
31,90.453125,1318.75,101.201599
29,92.6875,1341.25,101.201664
28,94.96875,1369.5,101.20173
33,97.28125,1401.25,101.201796
27,99.546875,1433.5,101.201862
25,101.765625,1472.5,101.201928
26,104.03125,1514.75,101.201996
24,106.3125,1565.5,101.202061
28,108.453125,1613.75,101.202133
25,110.6875,1678,101.202206
23,112.953125,1654.25,101.202271
27,115.265625,1596.75,101.202338
26,117.609375,1541,101.202405
29,119.90625,1495.25,101.202471
